t_s,P_acc_pa,P_act_pa
8.050000000000000000e+01,1.932558785737671703e+07,2.644751365967674647e+06
8.100000000000000000e+01,1.932558785737671703e+07,2.589773931169375312e+06
8.150000000000000000e+01,1.932558785737671703e+07,2.535396822453095112e+06
8.200000000000000000e+01,1.932558785737671703e+07,2.481620063591497019e+06
8.250000000000000000e+01,1.932558785737671703e+07,2.428443674653293099e+06
8.300000000000000000e+01,1.932558785737671703e+07,2.375867672003249172e+06
8.350000000000000000e+01,1.932558785737671703e+07,2.323892068302181549e+06
8.400000000000000000e+01,1.932558785737671703e+07,2.272516872506958898e+06
8.450000000000000000e+01,1.932558785737671703e+07,2.221742089870501775e+06
8.500000000000000000e+01,1.932558785737671703e+07,2.171567721941781696e+06
8.550000000000000000e+01,1.932558785737671703e+07,2.121993766565822531e+06
8.600000000000000000e+01,1.932558785737671703e+07,2.073020217883699574e+06
8.650000000000000000e+01,1.932558785737671703e+07,2.024647066332540475e+06
8.700000000000000000e+01,1.932558785737671703e+07,1.976874298645523377e+06
8.750000000000000000e+01,1.932558785737671703e+07,1.929701897851879708e+06
8.800000000000000000e+01,1.932558785737671703e+07,1.883129843276890926e+06
8.850000000000000000e+01,1.932558785737671703e+07,1.837158110541891772e+06
8.900000000000000000e+01,1.932558785737671703e+07,1.791786683332524262e+06
8.950000000000000000e+01,1.932558785737671703e+07,1.747015584907750133e+06
9.000000000000000000e+01,1.932558785737671703e+07,1.702844843263859395e+06
9.050000000000000000e+01,1.932558785737671703e+07,1.659274480925662210e+06
9.100000000000000000e+01,1.932558785737671703e+07,1.616304514946787618e+06
9.150000000000000000e+01,1.932558785737671703e+07,1.573934956909682602e+06
9.200000000000000000e+01,1.932558785737671703e+07,1.532165812925613951e+06
9.250000000000000000e+01,1.932558785737671703e+07,1.490997083634666167e+06
9.300000000000000000e+01,1.932558785737671703e+07,1.450428764205742860e+06
9.350000000000000000e+01,1.932558785737671703e+07,1.410460844336566050e+06
9.400000000000000000e+01,1.932558785737671703e+07,1.371093308253676631e+06
9.450000000000000000e+01,1.932558785737671703e+07,1.332326134712434141e+06
9.500000000000000000e+01,1.932558785737671703e+07,1.294159296997016529e+06
9.550000000000000000e+01,1.932558785737671703e+07,1.256592767620607745e+06
9.600000000000000000e+01,1.932558785737671703e+07,1.219626560947108548e+06
9.650000000000000000e+01,1.932558785737671703e+07,1.183260711493307492e+06
9.700000000000000000e+01,1.932558785737671703e+07,1.147495245995501289e+06
9.750000000000000000e+01,1.932558785737671703e+07,1.112330183073438937e+06
9.800000000000000000e+01,1.932558785737671703e+07,1.077765533230323112e+06
9.850000000000000000e+01,1.932558785737671703e+07,1.043801298852808774e+06
9.900000000000000000e+01,1.932558785737671703e+07,1.010437474211004679e+06
9.950000000000000000e+01,1.932558785737671703e+07,9.776740454584723338e+05
1.000000000000000000e+02,1.932558785737671703e+07,9.455109906322259922e+05
1.005000000000000000e+02,1.932558785737671703e+07,9.139482796527333558e+05
1.010000000000000000e+02,1.932558785737671703e+07,8.829858791932587046e+05
1.015000000000000000e+02,1.932558785737671703e+07,8.526238040959747741e+05
1.020000000000000000e+02,1.932558785737671703e+07,8.228620948127950542e+05
1.025000000000000000e+02,1.932558785737671703e+07,7.937007803047456546e+05
1.030000000000000000e+02,1.932558785737671703e+07,7.651398774175950093e+05
1.035000000000000000e+02,1.932558785737671703e+07,7.371793908818536438e+05
1.040000000000000000e+02,1.932558785737671703e+07,7.098193133127740584e+05
1.045000000000000000e+02,1.932558785737671703e+07,6.830596252103506122e+05
