t_s,P_acc_pa,P_act_pa
0.000000000000000000e+00,1.932560146802475676e+07,1.932554912006401643e+07
5.000000000000000000e-01,1.932560146802475676e+07,1.783619006909750402e+07
1.000000000000000000e+00,1.932560146802475676e+07,1.640686598446486518e+07
1.500000000000000000e+00,1.932560146802475676e+07,1.503758047511292621e+07
2.000000000000000000e+00,1.932560146802475676e+07,1.372833604633969441e+07
2.500000000000000000e+00,1.932560146802475676e+07,1.247912993215340748e+07
3.000000000000000000e+00,1.932560146802475676e+07,1.128995700125902519e+07
3.500000000000000000e+00,1.932560146802475676e+07,1.016082201241680607e+07
4.000000000000000000e+00,1.932560146802475676e+07,9.091727711093839258e+06
4.500000000000000000e+00,1.932560146802475676e+07,8.082669517446327955e+06
5.000000000000000000e+00,1.932560146802475676e+07,7.133646687879895791e+06
5.500000000000000000e+00,1.932560146802475676e+07,6.244664334156716242e+06
6.000000000000000000e+00,1.932560146802475676e+07,5.415718227168999612e+06
6.500000000000000000e+00,1.932560146802475676e+07,4.646808886776916683e+06
7.000000000000000000e+00,1.932560146802475676e+07,3.937938927959037945e+06
7.500000000000000000e+00,1.932560146802475676e+07,3.289104341675173957e+06
8.000000000000000000e+00,1.932560146802475676e+07,2.700309098975004628e+06
8.500000000000000000e+00,1.932560146802475676e+07,2.171549982501473743e+06
9.000000000000000000e+00,1.932560146802475676e+07,1.702828989461578196e+06
9.500000000000000000e+00,1.932560146802475676e+07,1.294145712350049522e+06
1.000000000000000000e+01,1.932560146802475676e+07,9.454996437115358422e+05
1.050000000000000000e+01,1.932560146802475676e+07,6.568910426797433756e+05
1.100000000000000000e+01,1.932560146802475676e+07,4.283198548129716655e+05
1.150000000000000000e+01,1.932560146802475676e+07,2.597863714632396295e+05
1.200000000000000000e+01,1.932560146802475676e+07,1.512903229967356892e+05
1.250000000000000000e+01,1.932560146802475676e+07,1.028317870235660230e+05
1.300000000000000000e+01,1.932560146802475676e+07,9.999914216279602260e+04
1.350000000000000000e+01,1.932560146802475676e+07,9.999914216279602260e+04
1.400000000000000000e+01,1.932560146802475676e+07,9.999914216279602260e+04
1.450000000000000000e+01,1.932560146802475676e+07,9.999914216279602260e+04
1.500000000000000000e+01,1.932560146802475676e+07,9.999914216279602260e+04
1.550000000000000000e+01,1.932560146802475676e+07,9.999914216279602260e+04
1.600000000000000000e+01,1.932560146802475676e+07,9.999914216279602260e+04
1.650000000000000000e+01,1.932560146802475676e+07,9.999914216279602260e+04
1.700000000000000000e+01,1.932560146802475676e+07,9.999914216279602260e+04
1.750000000000000000e+01,1.932560146802475676e+07,9.999914216279602260e+04
1.800000000000000000e+01,1.932560146802475676e+07,9.999914216279602260e+04
1.850000000000000000e+01,1.932560146802475676e+07,9.999914216279602260e+04
1.900000000000000000e+01,1.932560146802475676e+07,9.999914216279602260e+04
1.950000000000000000e+01,1.932560146802475676e+07,9.999914216279602260e+04
2.000000000000000000e+01,1.932560146802475676e+07,9.999914216279602260e+04
2.050000000000000000e+01,1.932560146802475676e+07,9.999914216279602260e+04
2.100000000000000000e+01,1.932560146802475676e+07,9.999914216279602260e+04
2.150000000000000000e+01,1.932560146802475676e+07,9.999914216279602260e+04
