t_s,P_acc_pa,P_act_pa
6.600000000000000533e+00,8.111445754564349540e+06,8.111464870197310112e+06
6.650000000000000355e+00,8.111445698278255761e+06,8.111464982769497670e+06
6.700000000000000178e+00,8.111445641992162913e+06,8.111465095341684297e+06
6.750000000000000000e+00,8.111445585706069134e+06,8.111465207913871855e+06
6.800000000000000711e+00,8.111445529419975355e+06,8.111465320486058481e+06
6.850000000000000533e+00,8.111445473133881576e+06,8.111465433058246039e+06
6.900000000000000355e+00,8.111445416847788729e+06,8.111465545630432665e+06
6.950000000000000178e+00,8.111445360561694950e+06,8.111465658202620223e+06
7.000000000000000000e+00,8.111445304275601171e+06,8.111465770774806850e+06
7.050000000000000711e+00,8.111445247989507392e+06,8.111465883346994407e+06
7.100000000000000533e+00,8.111445191703414544e+06,8.111465995919181965e+06
7.150000000000000355e+00,8.111445135417320766e+06,8.111466108491368592e+06
7.200000000000000178e+00,8.111445079131226987e+06,8.111466221063556150e+06
7.250000000000000000e+00,8.111445022845133208e+06,8.111466333635742776e+06
7.300000000000000711e+00,8.111444966559040360e+06,8.111466446207930334e+06
7.350000000000000533e+00,8.111444910272946581e+06,8.111466558780116960e+06
7.400000000000000355e+00,8.111444853986852802e+06,8.111466671352304518e+06
7.450000000000000178e+00,8.111444797700759023e+06,8.111466783924491145e+06
7.500000000000000000e+00,8.111444741414666176e+06,8.111466896496678703e+06
7.550000000000000711e+00,8.111444685128572397e+06,8.111467009068865329e+06
7.600000000000000533e+00,8.111444628842478618e+06,8.111467121641052887e+06
7.650000000000000355e+00,8.111444572556384839e+06,8.111467234213239513e+06
7.700000000000000178e+00,8.111444516270291992e+06,8.111467346785427071e+06
7.750000000000000000e+00,8.111444459984198213e+06,8.111467459357613698e+06
7.800000000000000711e+00,8.111444403698104434e+06,8.111467571929801255e+06
7.850000000000000533e+00,8.111444347412010655e+06,8.111467684501987882e+06
7.900000000000000355e+00,8.111444291125917807e+06,8.111467797074175440e+06
7.950000000000000178e+00,8.111444234839824028e+06,8.111467909646362066e+06
8.000000000000000000e+00,8.111444178553730249e+06,8.111468022218549624e+06
8.050000000000000711e+00,8.111444122267636470e+06,8.111468134790736251e+06
8.099999999999999645e+00,8.111444065981543623e+06,8.111468247362923808e+06
8.150000000000000355e+00,8.111444009695449844e+06,8.111468359935110435e+06
8.200000000000001066e+00,8.111443953409356065e+06,8.111468472507297993e+06
8.250000000000000000e+00,8.111443897123262286e+06,8.111468585079484619e+06
8.300000000000000711e+00,8.111443840837169439e+06,8.111468697651672177e+06
8.349999999999999645e+00,8.111443784551075660e+06,8.111468810223858804e+06
8.400000000000000355e+00,8.111443728264981881e+06,8.111468922796046361e+06
8.450000000000001066e+00,8.111443671978888102e+06,8.111469035368232988e+06
8.500000000000000000e+00,8.111443615692795254e+06,8.111469147940420546e+06
8.550000000000000711e+00,8.111443559406701475e+06,8.111469260512607172e+06
8.599999999999999645e+00,8.111443503120607696e+06,8.111469373084794730e+06
8.650000000000000355e+00,8.111443446834513918e+06,8.111469485656981356e+06
8.700000000000001066e+00,8.111443390548421070e+06,8.111469598229168914e+06
8.750000000000000000e+00,8.111443334262327291e+06,8.111469710801355541e+06
8.800000000000000711e+00,8.111443277976233512e+06,8.111469823373543099e+06
8.849999999999999645e+00,8.111443221690139733e+06,8.111469935945729725e+06
8.900000000000000355e+00,8.111443165421488695e+06,8.111470048483031802e+06
8.950000000000001066e+00,8.111443109874972142e+06,8.111470159576065838e+06
9.000000000000000000e+00,8.111443054328455590e+06,8.111470270669098943e+06
9.050000000000000711e+00,8.111442998781938106e+06,8.111470381762132980e+06
9.099999999999999645e+00,8.111442943235421553e+06,8.111470492855166085e+06
9.150000000000000355e+00,8.111442887688905001e+06,8.111470603948200122e+06
9.200000000000001066e+00,8.111442832142388448e+06,8.111470715041234158e+06
9.250000000000000000e+00,8.111442776595870964e+06,8.111470826134267263e+06
9.300000000000000711e+00,8.111442721049354412e+06,8.111470937227301300e+06
9.349999999999999645e+00,8.111442665502837859e+06,8.111471048320334405e+06
9.400000000000000355e+00,8.111442609956321307e+06,8.111471159413368441e+06
9.450000000000001066e+00,8.111442554409803823e+06,8.111471270506402478e+06
9.500000000000000000e+00,8.111442498863287270e+06,8.111471381599435583e+06
9.550000000000000711e+00,8.111442443316770718e+06,8.111471492692469619e+06
9.600000000000001421e+00,8.111442387770253234e+06,8.111471603785502724e+06
9.650000000000000355e+00,8.111442332223736681e+06,8.111471714878536761e+06
9.700000000000001066e+00,8.111442276677220128e+06,8.111471825971569866e+06
9.750000000000000000e+00,8.111442221130703576e+06,8.111471937064603902e+06
9.800000000000000711e+00,8.111442165584186092e+06,8.111472048157637939e+06
9.850000000000001421e+00,8.111442110037669539e+06,8.111472159250671044e+06
9.900000000000000355e+00,8.111442054491152987e+06,8.111472270343705080e+06
9.950000000000001066e+00,8.111441998944636434e+06,8.111472381436738186e+06
1.000000000000000000e+01,8.111441943398118950e+06,8.111472492529772222e+06
1.005000000000000071e+01,8.111441887851602398e+06,8.111472603622805327e+06
1.010000000000000142e+01,8.111441832305085845e+06,8.111472714715839364e+06
1.015000000000000036e+01,8.111441776758568361e+06,8.111472825808873400e+06
1.020000000000000107e+01,8.111441721212051809e+06,8.111472936901906505e+06
1.025000000000000000e+01,8.111441665665535256e+06,8.111473047994940542e+06
1.030000000000000071e+01,8.111441610119018704e+06,8.111473159087973647e+06
1.035000000000000142e+01,8.111441554572501220e+06,8.111473270181007683e+06
1.040000000000000036e+01,8.111441499025984667e+06,8.111473381274041720e+06
1.045000000000000107e+01,8.111441443479468115e+06,8.111473492367074825e+06
1.050000000000000000e+01,8.111441387932950631e+06,8.111473603460108861e+06
1.055000000000000071e+01,8.111441332386434078e+06,8.111473714553141966e+06
1.060000000000000142e+01,8.111441276839917526e+06,8.111473825646176003e+06
1.065000000000000036e+01,8.111441221293400973e+06,8.111473936739209108e+06
1.070000000000000107e+01,8.111441165746883489e+06,8.111474047832243145e+06
1.075000000000000000e+01,8.111441110200366937e+06,8.111474158925277181e+06
1.080000000000000071e+01,8.111441054653850384e+06,8.111474270018310286e+06
1.085000000000000142e+01,8.111440999107333831e+06,8.111474381111344323e+06
1.090000000000000036e+01,8.111440943560816348e+06,8.111474492204377428e+06
1.095000000000000107e+01,8.111440888014299795e+06,8.111474603297411464e+06
1.100000000000000000e+01,8.111440832467783242e+06,8.111474714390444569e+06
1.105000000000000071e+01,8.111440776921265759e+06,8.111474825483478606e+06
1.110000000000000142e+01,8.111440721374749206e+06,8.111474936576512642e+06
1.115000000000000036e+01,8.111440665828232653e+06,8.111475047669545747e+06
1.120000000000000107e+01,8.111440610281716101e+06,8.111475158762579784e+06
1.125000000000000000e+01,8.111440554735198617e+06,8.111475269855612889e+06
1.130000000000000071e+01,8.111440499188682064e+06,8.111475380948646925e+06
1.135000000000000142e+01,8.111440443642165512e+06,8.111475492041680962e+06
1.140000000000000036e+01,8.111440388095648028e+06,8.111475603134714067e+06
1.145000000000000107e+01,8.111440332549131475e+06,8.111475714227748103e+06
1.150000000000000000e+01,8.111440277002614923e+06,8.111475825320781209e+06
1.155000000000000071e+01,8.111440221456098370e+06,8.111475936413815245e+06
1.160000000000000142e+01,8.111440165909580886e+06,8.111476047506848350e+06
1.165000000000000036e+01,8.111440110363064334e+06,8.111476158599882387e+06
1.170000000000000107e+01,8.111440054816547781e+06,8.111476269692916423e+06
1.175000000000000000e+01,8.111439999270031229e+06,8.111476380785949528e+06
1.180000000000000071e+01,8.111439943723513745e+06,8.111476491878983565e+06
1.185000000000000142e+01,8.111439888176997192e+06,8.111476602972016670e+06
1.190000000000000036e+01,8.111439832630480640e+06,8.111476714065050706e+06
1.195000000000000107e+01,8.111439777083963156e+06,8.111476825158083811e+06
1.200000000000000000e+01,8.111439721537446603e+06,8.111476936251117848e+06
1.205000000000000071e+01,8.111439665990930051e+06,8.111477047344151884e+06
1.210000000000000142e+01,8.111439610444413498e+06,8.111477158437184989e+06
1.215000000000000036e+01,8.111439554897896014e+06,8.111477269530219026e+06
1.220000000000000107e+01,8.111439499351379462e+06,8.111477380623252131e+06
1.225000000000000000e+01,8.111439443804862909e+06,8.111477491716286168e+06
1.230000000000000071e+01,8.111439388258345425e+06,8.111477602809320204e+06
1.235000000000000142e+01,8.111439332711828873e+06,8.111477713902353309e+06
1.240000000000000036e+01,8.111439277165312320e+06,8.111477824995387346e+06
1.245000000000000107e+01,8.111439221618795767e+06,8.111477936088420451e+06
1.250000000000000000e+01,8.111439166072278284e+06,8.111478047181454487e+06
1.255000000000000071e+01,8.111439110525761731e+06,8.111478158274487592e+06
1.260000000000000142e+01,8.111439054979245178e+06,8.111478269367521629e+06
1.265000000000000036e+01,8.111438999432728626e+06,8.111478380460555665e+06
1.270000000000000107e+01,8.111438943886211142e+06,8.111478491553588770e+06
1.275000000000000000e+01,8.111438888339694589e+06,8.111478602646622807e+06
1.280000000000000071e+01,8.111438832793178037e+06,8.111478713739655912e+06
1.285000000000000142e+01,8.111438777246660553e+06,8.111478824832689948e+06
1.290000000000000036e+01,8.111438721700144000e+06,8.111478935925723054e+06
1.295000000000000107e+01,8.111438666153627448e+06,8.111479047018757090e+06
1.300000000000000000e+01,8.111438610607110895e+06,8.111479158111791126e+06
1.305000000000000071e+01,8.111438555060593411e+06,8.111479269204824232e+06
1.310000000000000142e+01,8.111438499514076859e+06,8.111479380297858268e+06
1.315000000000000036e+01,8.111438443967560306e+06,8.111479491390891373e+06
1.320000000000000107e+01,8.111438388421042822e+06,8.111479602483925410e+06
1.325000000000000000e+01,8.111438332874526270e+06,8.111479713576959446e+06
1.330000000000000071e+01,8.111438277328009717e+06,8.111479824669992551e+06
1.335000000000000142e+01,8.111438221781493165e+06,8.111479935763026588e+06
1.340000000000000036e+01,8.111438166234975681e+06,8.111480046856059693e+06
1.345000000000000107e+01,8.111438110688459128e+06,8.111480157949093729e+06
1.350000000000000000e+01,8.111438055141942576e+06,8.111480269042126834e+06
1.355000000000000071e+01,8.111437999595426023e+06,8.111480380135160871e+06
1.360000000000000142e+01,8.111437944048908539e+06,8.111480491228194907e+06
1.365000000000000036e+01,8.111437888502391987e+06,8.111480602321228012e+06
1.370000000000000107e+01,8.111437832955875434e+06,8.111480713414262049e+06
1.375000000000000000e+01,8.111437777409357950e+06,8.111480824507295154e+06
1.380000000000000071e+01,8.111437721862841398e+06,8.111480935600329190e+06
1.385000000000000142e+01,8.111437666316324845e+06,8.111481046693362296e+06
1.390000000000000036e+01,8.111437610769808292e+06,8.111481157786396332e+06
1.395000000000000107e+01,8.111437555223290808e+06,8.111481268879430369e+06
1.400000000000000000e+01,8.111437499676774256e+06,8.111481379972463474e+06
1.405000000000000071e+01,8.111437444130257703e+06,8.111481491065497510e+06
1.410000000000000142e+01,8.111437388583741151e+06,8.111481602158530615e+06
1.415000000000000036e+01,8.111437333037223667e+06,8.111481713251564652e+06
1.420000000000000107e+01,8.111437277490707114e+06,8.111481824344598688e+06
1.425000000000000000e+01,8.111437221944190562e+06,8.111481935437631793e+06
1.430000000000000071e+01,8.111437166397673078e+06,8.111482046530665830e+06
1.435000000000000142e+01,8.111437110851156525e+06,8.111482157623698935e+06
1.440000000000000036e+01,8.111437055304639973e+06,8.111482268716732971e+06
1.445000000000000107e+01,8.111436999758123420e+06,8.111482379809766077e+06
1.450000000000000000e+01,8.111436944211605936e+06,8.111482490902800113e+06
1.455000000000000071e+01,8.111436888665089384e+06,8.111482601995834149e+06
1.460000000000000142e+01,8.111436833118572831e+06,8.111482713088867255e+06
1.465000000000000036e+01,8.111436777572055347e+06,8.111482824181901291e+06
1.470000000000000107e+01,8.111436722025538795e+06,8.111482935274934396e+06
1.475000000000000000e+01,8.111436666479022242e+06,8.111483046367968433e+06
1.480000000000000071e+01,8.111436610932505690e+06,8.111483157461001538e+06
1.485000000000000142e+01,8.111436555385988206e+06,8.111483268554035574e+06
1.490000000000000036e+01,8.111436499839471653e+06,8.111483379647069611e+06
1.495000000000000107e+01,8.111436444292955101e+06,8.111483490740102716e+06
1.500000000000000000e+01,8.111436388746438548e+06,8.111483601833136752e+06
1.505000000000000071e+01,8.111436333199921064e+06,8.111483712926169857e+06
1.510000000000000142e+01,8.111436277653404512e+06,8.111483824019203894e+06
1.515000000000000036e+01,8.111436222106887959e+06,8.111483935112237930e+06
1.520000000000000107e+01,8.111436166560370475e+06,8.111484046205271035e+06
1.525000000000000000e+01,8.111436111013853922e+06,8.111484157298305072e+06
1.530000000000000071e+01,8.111436055467337370e+06,8.111484268391338177e+06
1.535000000000000142e+01,8.111435999920820817e+06,8.111484379484372213e+06
1.540000000000000036e+01,8.111435944799830206e+06,8.111484489726352505e+06
1.545000000000000107e+01,8.111435889714018442e+06,8.111484599897976033e+06
1.550000000000000000e+01,8.111435834628206678e+06,8.111484710069598630e+06
1.555000000000000071e+01,8.111435779542394914e+06,8.111484820241222158e+06
1.560000000000000142e+01,8.111435724456584081e+06,8.111484930412845686e+06
1.565000000000000036e+01,8.111435669370772317e+06,8.111485040584469214e+06
1.570000000000000107e+01,8.111435614284960553e+06,8.111485150756092742e+06
1.575000000000000000e+01,8.111435559199148789e+06,8.111485260927716270e+06
1.580000000000000071e+01,8.111435504113337025e+06,8.111485371099339798e+06
1.585000000000000142e+01,8.111435449027525261e+06,8.111485481270963326e+06
1.590000000000000036e+01,8.111435393941713497e+06,8.111485591442586854e+06
1.595000000000000107e+01,8.111435338855901733e+06,8.111485701614209451e+06
1.600000000000000000e+01,8.111435283770089969e+06,8.111485811785832979e+06
1.605000000000000071e+01,8.111435228684278205e+06,8.111485921957456507e+06
1.610000000000000142e+01,8.111435173598466441e+06,8.111486032129080035e+06
1.615000000000000213e+01,8.111435118512654677e+06,8.111486142300703563e+06
1.619999999999999929e+01,8.111435063426842913e+06,8.111486252472327091e+06
1.625000000000000000e+01,8.111435008341032080e+06,8.111486362643950619e+06
1.630000000000000071e+01,8.111434953255220316e+06,8.111486472815574147e+06
1.635000000000000142e+01,8.111434898169408552e+06,8.111486582987197675e+06
1.640000000000000213e+01,8.111434843083596788e+06,8.111486693158820271e+06
1.644999999999999929e+01,8.111434787997785024e+06,8.111486803330443799e+06
1.650000000000000000e+01,8.111434732911973260e+06,8.111486913502067327e+06
1.655000000000000071e+01,8.111434677826161496e+06,8.111487023673690856e+06
1.660000000000000142e+01,8.111434622740349732e+06,8.111487133845314384e+06
1.665000000000000213e+01,8.111434567654537968e+06,8.111487244016937912e+06
1.669999999999999929e+01,8.111434512568726204e+06,8.111487354188561440e+06
1.675000000000000000e+01,8.111434457482914440e+06,8.111487464360184968e+06
1.680000000000000071e+01,8.111434402397102676e+06,8.111487574531807564e+06
1.685000000000000142e+01,8.111434347311290912e+06,8.111487684703431092e+06
1.690000000000000213e+01,8.111434292225480080e+06,8.111487794875054620e+06
1.694999999999999929e+01,8.111434237139668316e+06,8.111487905046678148e+06
1.700000000000000000e+01,8.111434182053856552e+06,8.111488015218301676e+06
1.705000000000000071e+01,8.111434126968044788e+06,8.111488125389925204e+06
1.710000000000000142e+01,8.111434071882233024e+06,8.111488235561548732e+06
1.715000000000000213e+01,8.111434016796421260e+06,8.111488345733172260e+06
1.719999999999999929e+01,8.111433961710609496e+06,8.111488455904795788e+06
1.725000000000000000e+01,8.111433906624797732e+06,8.111488566076418385e+06
1.730000000000000071e+01,8.111433851538985968e+06,8.111488676248041913e+06
1.735000000000000142e+01,8.111433796453174204e+06,8.111488786419665441e+06
1.740000000000000213e+01,8.111433741367362440e+06,8.111488896591288969e+06
1.744999999999999929e+01,8.111433686281550676e+06,8.111489006762912497e+06
1.750000000000000000e+01,8.111433631195739843e+06,8.111489116934536025e+06
1.755000000000000071e+01,8.111433576109928079e+06,8.111489227106159553e+06
1.760000000000000142e+01,8.111433521024116315e+06,8.111489337277783081e+06
1.765000000000000213e+01,8.111433465938304551e+06,8.111489447449406609e+06
1.769999999999999929e+01,8.111433410852492787e+06,8.111489557621029206e+06
1.775000000000000000e+01,8.111433355766681023e+06,8.111489667792652734e+06
1.780000000000000071e+01,8.111433300680869259e+06,8.111489777964276262e+06
1.785000000000000142e+01,8.111433245595057495e+06,8.111489888135899790e+06
1.790000000000000213e+01,8.111433190509245731e+06,8.111489998307523318e+06
1.794999999999999929e+01,8.111433135423433967e+06,8.111490108479146846e+06
1.800000000000000000e+01,8.111433080337622203e+06,8.111490218650770374e+06
1.805000000000000071e+01,8.111433025251810439e+06,8.111490328822393902e+06
1.810000000000000142e+01,8.111432970165998675e+06,8.111490438994016498e+06
1.815000000000000213e+01,8.111432915080187842e+06,8.111490549165640026e+06
1.819999999999999929e+01,8.111432859994376078e+06,8.111490659337263554e+06
1.825000000000000000e+01,8.111432804908564314e+06,8.111490769508887082e+06
1.830000000000000071e+01,8.111432749822752550e+06,8.111490879680510610e+06
1.835000000000000142e+01,8.111432694736940786e+06,8.111490989852134138e+06
1.840000000000000213e+01,8.111432639651129022e+06,8.111491100023757666e+06
1.844999999999999929e+01,8.111432584565317258e+06,8.111491210195381194e+06
1.850000000000000000e+01,8.111432529479505494e+06,8.111491320367004722e+06
1.855000000000000071e+01,8.111432474393693730e+06,8.111491430538627319e+06
1.860000000000000142e+01,8.111432419307881966e+06,8.111491540710250847e+06
1.865000000000000213e+01,8.111432364222070202e+06,8.111491650881874375e+06
1.869999999999999929e+01,8.111432309136258438e+06,8.111491761053497903e+06
1.875000000000000000e+01,8.111432254050446674e+06,8.111491871225121431e+06
1.880000000000000071e+01,8.111432198964635842e+06,8.111491981396744959e+06
1.885000000000000142e+01,8.111432143878824078e+06,8.111492091568368487e+06
1.890000000000000213e+01,8.111432088793012314e+06,8.111492201739992015e+06
1.894999999999999929e+01,8.111432033707200550e+06,8.111492311911615543e+06
1.900000000000000000e+01,8.111431978621388786e+06,8.111492422083238140e+06
1.905000000000000071e+01,8.111431923535577022e+06,8.111492532254861668e+06
1.910000000000000142e+01,8.111431868449765258e+06,8.111492642426485196e+06
1.915000000000000213e+01,8.111431813363953494e+06,8.111492752598108724e+06
1.920000000000000284e+01,8.111431758278141730e+06,8.111492862769732252e+06
1.925000000000000000e+01,8.111431703192329966e+06,8.111492972941355780e+06
1.930000000000000071e+01,8.111431648106518202e+06,8.111493083112979308e+06
